用户ID,游戏,行为,游戏时间
178789623,游戏4255,play,295
178789623,游戏4643,purchase,1
178789623,游戏4643,play,8.8
178789623,游戏999,purchase,1
178789623,游戏2055,purchase,1
178789623,游戏2144,purchase,1
178789623,游戏2548,purchase,1
173931686,游戏1333,purchase,1
173931686,游戏1333,play,82
173931686,游戏1815,purchase,1
173931686,游戏1815,play,0.3
173931686,游戏1377,purchase,1
173931686,游戏1377,play,0.2
173931686,游戏2144,purchase,1
173931686,游戏2144,play,0.1
173931686,游戏3216,purchase,1
49724738,游戏4255,purchase,1
49724738,游戏4255,play,15.8
49724738,游戏1333,purchase,1
49724738,游戏1333,play,10.5
49724738,游戏4920,purchase,1
49724738,游戏4920,play,6.5
49724738,游戏2474,purchase,1
49724738,游戏2474,play,4.8
49724738,游戏1021,purchase,1
49724738,游戏1021,play,0.5
147154527,游戏1333,purchase,1
147154527,游戏1333,play,542
150968058,游戏1333,purchase,1
150968058,游戏1333,play,1126
150968058,游戏3269,purchase,1
207319056,游戏4255,purchase,1
207319056,游戏4255,play,134
207319056,游戏4820,purchase,1
207319056,游戏4820,play,2.6
207319056,游戏649,purchase,1
207319056,游戏649,play,0.3
290573962,游戏1333,purchase,1
290573962,游戏1333,play,8.4
166081897,游戏1333,purchase,1
166081897,游戏1333,play,770
166081897,游戏1809,purchase,1
166081897,游戏1809,play,2
166081897,游戏4255,purchase,1
166081897,游戏4255,play,1.3
166081897,游戏2723,purchase,1
166081897,游戏2723,play,1
166081897,游戏3909,purchase,1
166081897,游戏3909,play,0.8
166081897,游戏1146,purchase,1
166081897,游戏1146,play,0.5
166081897,游戏2968,purchase,1
241834303,游戏1333,purchase,1
241834303,游戏1333,play,1
137837203,游戏971,purchase,1
137837203,游戏971,play,19.5
137837203,游戏4945,purchase,1
137837203,游戏4945,play,13.7
137837203,游戏2058,purchase,1
137837203,游戏2058,play,12.2
137837203,游戏4367,purchase,1
137837203,游戏4367,play,6.9
137837203,游戏2170,purchase,1
137837203,游戏2170,play,4.6
137837203,游戏2686,purchase,1
137837203,游戏2686,play,2.9
137837203,游戏3238,purchase,1
137837203,游戏3238,play,2.7
137837203,游戏4533,purchase,1
137837203,游戏4533,play,1.7
137837203,游戏2733,purchase,1
137837203,游戏2733,play,1.1
137837203,游戏3080,purchase,1
137837203,游戏3080,play,0.8
137837203,游戏310,purchase,1
137837203,游戏310,play,0.5
137837203,游戏2548,purchase,1
137837203,游戏2548,play,0.4
137837203,游戏4742,purchase,1
137837203,游戏4742,play,0.1
137837203,游戏1459,purchase,1
137837203,游戏2059,purchase,1
137837203,游戏2174,purchase,1
137837203,游戏2687,purchase,1
137837203,游戏4946,purchase,1
297059619,游戏971,purchase,1
297059619,游戏971,play,97
297059619,游戏3662,purchase,1
297059619,游戏3662,play,16.2
297059619,游戏1333,purchase,1
297059619,游戏1333,play,9.5
297059619,游戏4920,purchase,1
297059619,游戏3900,purchase,1
297059619,游戏908,purchase,1
297059619,游戏4860,purchase,1
293478944,游戏748,purchase,1
293478944,游戏748,play,8.2
293478944,游戏749,purchase,1
293478944,游戏750,purchase,1
293478944,游戏751,purchase,1
293478944,游戏752,purchase,1
227047211,游戏4255,purchase,1
227047211,游戏4255,play,0.4
231945021,游戏1333,purchase,1
231945021,游戏1333,play,21
222238581,游戏4820,purchase,1
204319528,游戏1333,purchase,1
204319528,游戏1333,play,17.4
13873032,游戏974,purchase,1
13873032,游戏974,play,197
13873032,游戏2072,purchase,1
13873032,游戏2073,purchase,1
13873032,游戏2076,purchase,1
154276203,游戏1333,purchase,1
154276203,游戏1333,play,2.5
233269898,游戏972,purchase,1
222259537,游戏2732,purchase,1
222259537,游戏2732,play,2.4
226111113,游戏2906,purchase,1
215727147,游戏1333,purchase,1
215727147,游戏1333,play,0.6
207248568,游戏2953,purchase,1
207248568,游戏2953,play,202
207248568,游戏275,purchase,1
207248568,游戏230,purchase,1
207248568,游戏342,purchase,1
207248568,游戏389,purchase,1
207248568,游戏651,purchase,1
207248568,游戏652,purchase,1
207248568,游戏653,purchase,1
207248568,游戏794,purchase,1
207248568,游戏827,purchase,1
207248568,游戏828,purchase,1
207248568,游戏978,purchase,1
207248568,游戏1153,purchase,1
207248568,游戏1253,purchase,1
207248568,游戏1823,purchase,1
207248568,游戏1824,purchase,1
207248568,游戏1827,purchase,1
207248568,游戏1829,purchase,1
207248568,游戏1846,purchase,1
207248568,游戏1989,purchase,1
207248568,游戏2008,purchase,1
207248568,游戏2009,purchase,1
207248568,游戏2010,purchase,1
207248568,游戏2180,purchase,1
207248568,游戏2248,purchase,1
207248568,游戏2249,purchase,1
207248568,游戏2464,purchase,1
207248568,游戏2962,purchase,1
207248568,游戏2995,purchase,1
207248568,游戏3085,purchase,1
207248568,游戏3086,purchase,1
207248568,游戏3123,purchase,1
207248568,游戏3136,purchase,1
207248568,游戏3190,purchase,1
207248568,游戏3245,purchase,1
207248568,游戏3246,purchase,1
207248568,游戏3248,purchase,1
207248568,游戏3529,purchase,1
207248568,游戏3530,purchase,1
207248568,游戏3531,purchase,1
207248568,游戏3551,purchase,1
207248568,游戏3722,purchase,1
207248568,游戏3776,purchase,1
207248568,游戏3777,purchase,1
207248568,游戏3873,purchase,1
207248568,游戏3927,purchase,1
207248568,游戏3947,purchase,1
207248568,游戏3973,purchase,1
207248568,游戏4097,purchase,1
207248568,游戏4101,purchase,1
207248568,游戏4102,purchase,1
207248568,游戏4216,purchase,1
207248568,游戏4217,purchase,1
207248568,游戏4247,purchase,1
207248568,游戏4410,purchase,1
207248568,游戏4729,purchase,1
207248568,游戏4730,purchase,1
207248568,游戏4870,purchase,1
207248568,游戏4965,purchase,1
199806970,游戏2110,purchase,1
199806970,游戏2110,play,0.7
192429833,游戏4255,purchase,1
192429833,游戏4255,play,1.7
165683591,游戏1333,purchase,1
165683591,游戏1333,play,381
213231597,游戏971,purchase,1
213231597,游戏971,play,171
213231597,游戏3127,purchase,1
213231597,游戏3127,play,134
213231597,游戏994,purchase,1
213231597,游戏994,play,17.3
213231597,游戏465,purchase,1
213231597,游戏465,play,14.6
213231597,游戏3906,purchase,1
213231597,游戏3906,play,13
213231597,游戏2474,purchase,1
213231597,游戏2474,play,9.8
213231597,游戏4920,purchase,1
213231597,游戏4920,play,8.8
213231597,游戏574,purchase,1
213231597,游戏574,play,8.3
213231597,游戏974,purchase,1
213231597,游戏974,play,7.2
213231597,游戏2131,purchase,1
213231597,游戏2131,play,3.9
213231597,游戏1887,purchase,1
213231597,游戏1887,play,3.8
213231597,游戏1333,purchase,1
213231597,游戏1333,play,2.1
213231597,游戏742,purchase,1
213231597,游戏742,play,1.7
213231597,游戏2046,purchase,1
213231597,游戏2046,play,0.9
213231597,游戏4758,purchase,1
213231597,游戏4758,play,0.7
213231597,游戏1118,purchase,1
213231597,游戏1118,play,0.6
213231597,游戏4255,purchase,1
213231597,游戏4255,play,0.4
213231597,游戏4906,purchase,1
213231597,游戏4906,play,0.4
213231597,游戏1301,purchase,1
213231597,游戏1301,play,0.4
213231597,游戏649,purchase,1
213231597,游戏649,play,0.2
213231597,游戏4740,purchase,1
213231597,游戏4740,play,0.2
213231597,游戏4989,purchase,1
213231597,游戏4989,play,0.2
213231597,游戏802,purchase,1
213231597,游戏1189,purchase,1
213231597,游戏1273,purchase,1
213231597,游戏1336,purchase,1
213231597,游戏2073,purchase,1
213231597,游戏2377,purchase,1
213231597,游戏2548,purchase,1
213231597,游戏2931,purchase,1
213231597,游戏3103,purchase,1
213231597,游戏3128,purchase,1
213231597,游戏3216,purchase,1
213231597,游戏4027,purchase,1
213231597,游戏4227,purchase,1
213231597,游戏4878,purchase,1
213231597,游戏4915,purchase,1
150820937,游戏1333,purchase,1
150820937,游戏1333,play,16.1
46301758,游戏1694,purchase,1
46301758,游戏1694,play,411
46301758,游戏2473,purchase,1
46301758,游戏2473,play,99
46301758,游戏2363,purchase,1
46301758,游戏2363,play,84
46301758,游戏842,purchase,1
46301758,游戏842,play,70
46301758,游戏2474,purchase,1
46301758,游戏2474,play,63
46301758,游戏3278,purchase,1
46301758,游戏3278,play,32
46301758,游戏1199,purchase,1
46301758,游戏1199,play,31
46301758,游戏4255,purchase,1
46301758,游戏4255,play,22
46301758,游戏2451,purchase,1
46301758,游戏2451,play,19.7
46301758,游戏4491,purchase,1
46301758,游戏4491,play,15.3
46301758,游戏4897,purchase,1
46301758,游戏4897,play,14.8
46301758,游戏2264,purchase,1
46301758,游戏2264,play,11
46301758,游戏2834,purchase,1
46301758,游戏2834,play,10.8
46301758,游戏4478,purchase,1
46301758,游戏4478,play,8.7
46301758,游戏1836,purchase,1
46301758,游戏1836,play,6.5
46301758,游戏794,purchase,1
46301758,游戏794,play,6.3
46301758,游戏2592,purchase,1
46301758,游戏2592,play,6.3
46301758,游戏1819,purchase,1
46301758,游戏1819,play,5.5
46301758,游戏273,purchase,1
46301758,游戏273,play,4.5
46301758,游戏3108,purchase,1
46301758,游戏3108,play,4.1
46301758,游戏1121,purchase,1
46301758,游戏1121,play,3.3
46301758,游戏220,purchase,1
46301758,游戏220,play,2.8
46301758,游戏343,purchase,1
46301758,游戏343,play,2.6
46301758,游戏4685,purchase,1
46301758,游戏4685,play,2.1
46301758,游戏1838,purchase,1
46301758,游戏1838,play,2
46301758,游戏2562,purchase,1
46301758,游戏2562,play,1.9
46301758,游戏4684,purchase,1
46301758,游戏4684,play,1.8
46301758,游戏654,purchase,1
46301758,游戏654,play,1.8
46301758,游戏4811,purchase,1
46301758,游戏4811,play,1.5
46301758,游戏2773,purchase,1
46301758,游戏2773,play,1.2
46301758,游戏3732,purchase,1
46301758,游戏3732,play,0.9
46301758,游戏4445,purchase,1
46301758,游戏4445,play,0.8
46301758,游戏4451,purchase,1
46301758,游戏4451,play,0.7
46301758,游戏3861,purchase,1
46301758,游戏3861,play,0.7
46301758,游戏2759,purchase,1
46301758,游戏2759,play,0.5
46301758,游戏3828,purchase,1
46301758,游戏3828,play,0.4
46301758,游戏3238,purchase,1
46301758,游戏3238,play,0.4
46301758,游戏4195,purchase,1
46301758,游戏4195,play,0.4
46301758,游戏284,purchase,1
46301758,游戏284,play,0.2
46301758,游戏4381,purchase,1
46301758,游戏4381,play,0.2
46301758,游戏377,purchase,1
46301758,游戏377,play,0.1
46301758,游戏3976,purchase,1
46301758,游戏3976,play,0.1
46301758,游戏846,purchase,1
46301758,游戏846,play,0.1
46301758,游戏3829,purchase,1
46301758,游戏1899,purchase,1
46301758,游戏3910,purchase,1
46301758,游戏2182,purchase,1
46301758,游戏199,purchase,1
46301758,游戏200,purchase,1
46301758,游戏251,purchase,1
46301758,游戏601,purchase,1
46301758,游戏1109,purchase,1
46301758,游戏1202,purchase,1
46301758,游戏1990,purchase,1
46301758,游戏1996,purchase,1
46301758,游戏2072,purchase,1
46301758,游戏2074,purchase,1
46301758,游戏2075,purchase,1
46301758,游戏2076,purchase,1
46301758,游戏2201,purchase,1
46301758,游戏2535,purchase,1
46301758,游戏2775,purchase,1
46301758,游戏3239,purchase,1
46301758,游戏3492,purchase,1
46301758,游戏3722,purchase,1
46301758,游戏3730,purchase,1
46301758,游戏3731,purchase,1
46301758,游戏3828,purchase,1
46301758,游戏3829,purchase,1
46301758,游戏3830,purchase,1
46301758,游戏3830,purchase,1
46301758,游戏3831,purchase,1
46301758,游戏3831,purchase,1
46301758,游戏4444,purchase,1
46301758,游戏4522,purchase,1
46301758,游戏4560,purchase,1
46301758,游戏4671,purchase,1
46301758,游戏4683,purchase,1
46301758,游戏5003,purchase,1
46301758,游戏5053,purchase,1
192627895,游戏1333,purchase,1
192627895,游戏1333,play,131
161811523,游戏4255,purchase,1
161811523,游戏4255,play,347
161811523,游戏4820,purchase,1
161811523,游戏4820,play,156
161811523,游戏2968,purchase,1
161811523,游戏2968,play,0.6
161811523,游戏3900,purchase,1
161811523,游戏3900,play,0.1
161811523,游戏4920,purchase,1
161811523,游戏877,purchase,1
206595308,游戏1333,purchase,1
206595308,游戏1333,play,112
206595308,游戏694,purchase,1
63075948,游戏4715,purchase,1
63075948,游戏4715,play,60
188642720,游戏4820,purchase,1
188642720,游戏4820,play,11
300513907,游戏1333,purchase,1
300513907,游戏1333,play,1.4
302823979,游戏1333,purchase,1
302823979,游戏1333,play,2.1
148631188,游戏1333,purchase,1
148631188,游戏1333,play,269
148631188,游戏4268,purchase,1
148631188,游戏4268,play,1.3
148631188,游戏4820,purchase,1
148631188,游戏4820,play,0.9
148631188,游戏2656,purchase,1
148631188,游戏1130,purchase,1
148631188,游戏314,purchase,1
148631188,游戏3553,purchase,1
64689644,游戏3238,purchase,1
139804310,游戏1333,purchase,1
139804310,游戏1333,play,62
14153959,游戏971,purchase,1
14153959,游戏971,play,16.1
14153959,游戏969,purchase,1
14153959,游戏969,play,15.2
14153959,游戏4533,purchase,1
14153959,游戏4533,play,3.2
14153959,游戏968,purchase,1
14153959,游戏968,play,2
14153959,游戏2656,purchase,1
14153959,游戏2656,play,0.2
14153959,游戏970,purchase,1
278601876,游戏3553,purchase,1
153495323,游戏2474,purchase,1
153495323,游戏2474,play,6.1
103260848,游戏1887,purchase,1
103260848,游戏1887,play,1759
103260848,游戏4255,purchase,1
103260848,游戏4255,play,1044
103260848,游戏1974,purchase,1
103260848,游戏1974,play,495
103260848,游戏4915,purchase,1
103260848,游戏4915,play,282
103260848,游戏4367,purchase,1
103260848,游戏4367,play,202
103260848,游戏971,purchase,1
103260848,游戏971,play,172
103260848,游戏1661,purchase,1
103260848,游戏1661,play,171
103260848,游戏2474,purchase,1
103260848,游戏2474,play,111
103260848,游戏1118,purchase,1
103260848,游戏1118,play,108
103260848,游戏3239,purchase,1
103260848,游戏3239,play,92
103260848,游戏3127,purchase,1
103260848,游戏3127,play,88
103260848,游戏2714,purchase,1
103260848,游戏2714,play,74
103260848,游戏3543,purchase,1
103260848,游戏3543,play,72
103260848,游戏974,purchase,1
103260848,游戏974,play,69
103260848,游戏4035,purchase,1
103260848,游戏4035,play,66
103260848,游戏352,purchase,1
103260848,游戏352,play,51
103260848,游戏3906,purchase,1
103260848,游戏3906,play,40
103260848,游戏3443,purchase,1
103260848,游戏3443,play,39
103260848,游戏4056,purchase,1
103260848,游戏4056,play,36
103260848,游戏1649,purchase,1
103260848,游戏1649,play,35
103260848,游戏2072,purchase,1
103260848,游戏2072,play,33
103260848,游戏1029,purchase,1
103260848,游戏1029,play,30
103260848,游戏2681,purchase,1
103260848,游戏2681,play,30
103260848,游戏708,purchase,1
103260848,游戏708,play,26
103260848,游戏3958,purchase,1
103260848,游戏3958,play,25
103260848,游戏3909,purchase,1
103260848,游戏3909,play,23
103260848,游戏3445,purchase,1
103260848,游戏3445,play,21
103260848,游戏2075,purchase,1
103260848,游戏2075,play,19.8
103260848,游戏2081,purchase,1
103260848,游戏2081,play,19.6
103260848,游戏1241,purchase,1
103260848,游戏1241,play,19.5
103260848,游戏3907,purchase,1
103260848,游戏3907,play,18.1
103260848,游戏4220,purchase,1
103260848,游戏4220,play,14.7
103260848,游戏918,purchase,1
103260848,游戏918,play,14.6
103260848,游戏1972,purchase,1
103260848,游戏1972,play,12.8
103260848,游戏377,purchase,1
103260848,游戏377,play,12.7
103260848,游戏351,purchase,1
103260848,游戏351,play,12.4
103260848,游戏2080,purchase,1
103260848,游戏2080,play,9.1
103260848,游戏3238,purchase,1
103260848,游戏3238,play,8.9
103260848,游戏2078,purchase,1
103260848,游戏2078,play,7.7
103260848,游戏3128,purchase,1
103260848,游戏3128,play,6.8
103260848,游戏467,purchase,1
103260848,游戏467,play,6.3
103260848,游戏1970,purchase,1
103260848,游戏1970,play,6
103260848,游戏1838,purchase,1
103260848,游戏1838,play,5.9
103260848,游戏2074,purchase,1
103260848,游戏2074,play,4.7
103260848,游戏3227,purchase,1
103260848,游戏3227,play,4.7
103260848,游戏3949,purchase,1
103260848,游戏3949,play,4.1
103260848,游戏2079,purchase,1
103260848,游戏2079,play,3.1
103260848,游戏2290,purchase,1
103260848,游戏2290,play,2.8
103260848,游戏3216,purchase,1
103260848,游戏3216,play,2.6
103260848,游戏89,purchase,1
103260848,游戏89,play,2.4
103260848,游戏2073,purchase,1
103260848,游戏2073,play,1.9
103260848,游戏5005,purchase,1
103260848,游戏5005,play,1
103260848,游戏4820,purchase,1
103260848,游戏4820,play,0.9
103260848,游戏2076,purchase,1
103260848,游戏2076,play,0.7
103260848,游戏3226,purchase,1
103260848,游戏3226,play,0.6
103260848,游戏159,purchase,1
103260848,游戏159,play,0.3
103260848,游戏1064,purchase,1
103260848,游戏1064,play,0.3
103260848,游戏1539,purchase,1
103260848,游戏1539,play,0.3
103260848,游戏942,purchase,1
